LINK_ID,도로등급,도로명,시도,구군,연장km,차선수,승용_전일,승용_7_9,승용_18_20,승용_8,승용_9,승용_19,승용_20,버스_전일,버스_7_9,버스_18_20,버스_8,버스_9,버스_19,버스_20,화물_전일,화물_7_9,화물_18_20,화물_8,화물_9,화물_19,화물_20,합계_전일,합계_7_9,합계_18_20,합계_8,합계_9,합계_19,합계_20
8895870,일반국도,안양천로,서울특별시,금천구,0.1430,1,8278,1215,1468,374,575,464,597,7435,1106,1326,338,537,408,552,55,7,6,2,3,3,1,789,101,136,34,34,53,44
8895948,일반국도,서부간선도로,서울특별시,금천구,0.5720,2,51548,6290,6279,2025,2008,2065,2088,45461,5287,5574,1746,1701,1797,1924,251,35,62,15,10,26,17,5836,970,643,265,297,242,147
8895949,고속도로,경부고속도로,서울특별시,서초구,5.7160,5,100850,16027,15663,5465,4924,5213,4899,83127,12837,13436,4375,3985,4468,4203,6484,1283,1281,479,390,434,407,11240,1907,946,612,549,311,289
8895951,일반국도,양재대로,서울특별시,서초구,0.1710,4,30853,5544,5639,2008,2076,1968,1696,25966,4610,4932,1670,1761,1702,1523,1269,232,222,90,63,91,51,3618,701,486,248,251,176,122
8895952,일반국도,양재대로,서울특별시,서초구,0.1580,4,32489,5364,5960,1763,2229,1967,1846,28112,4429,5430,1451,1930,1786,1679,885,191,150,77,66,56,38,3492,743,378,235,232,125,128
8896089,도시고속도로,우면산로,서울특별시,서초구,1.6680,2,51849,7209,8633,2534,2346,2849,2873,44646,5893,7613,2083,1885,2511,2567,562,110,83,41,45,25,29,6641,1206,937,409,416,313,277
8896090,고속도로,수도권제1순환고속도로,서울특별시,강동구,1.8260,6,121560,21692,15977,7254,7326,5262,4663,89828,16324,13417,5495,5303,4333,3899,1372,342,247,140,89,83,67,30359,5026,2311,1619,1934,845,696
8896147,고속도로,수도권제1순환고속도로,서울특별시,송파구,3.8740,4,102539,17484,14826,6196,5812,4944,4418,82832,14173,13071,5066,4854,4302,3900,934,210,168,82,60,59,50,18773,3102,1587,1048,898,583,468
8896749,도시고속도로,분당내곡간고속화도로,서울특별시,서초구,4.5140,3,39953,6746,7561,2450,2314,2718,2242,33830,5595,6592,2067,1878,2358,1980,801,151,141,57,57,48,47,5323,999,829,326,378,312,215
8897037,일반국도,공항대로,서울특별시,강서구,1.0080,4,36817,6493,6555,2200,2495,2231,2022,31359,5525,5743,1842,2189,1958,1799,1593,284,248,116,84,81,87,3865,685,564,242,223,193,135
8897122,일반국도,성산로,서울특별시,마포구,0.9410,4,29580,5090,5440,1837,1583,2049,1470,24268,4140,4532,1536,1253,1736,1228,1180,211,175,72,72,56,55,4133,740,734,229,259,258,187
8897123,일반국도,성산로,서울특별시,서대문구,0.9410,4,30009,4668,5430,1656,1699,1899,1795,25266,3797,4641,1377,1384,1629,1598,1080,185,182,54,69,60,62,3664,685,605,225,246,210,134
8897125,일반국도,노들로,서울특별시,영등포구,0.1510,4,48408,10604,7300,3944,3752,2583,2128,42641,9566,6505,3617,3375,2309,1913,1958,341,291,104,117,96,106,3809,697,504,222,260,178,109
8897134,일반국도,노들로,서울특별시,영등포구,0.0250,3,42806,9911,5784,3627,3560,1927,1807,37933,9042,5137,3329,3254,1724,1595,2105,359,316,119,126,103,122,2769,510,330,179,180,100,89
8897135,일반국도,노들로,서울특별시,영등포구,0.1490,4,51939,11067,7527,3953,3976,2663,2192,45900,9815,6738,3543,3544,2394,1982,2292,487,313,166,155,101,119,3747,764,476,244,277,168,90
8897139,일반국도,노들로,서울특별시,영등포구,0.0990,1,9401,1796,1782,567,844,756,341,8559,1655,1626,523,793,701,293,221,37,36,11,12,11,16,621,105,120,33,39,44,32
8897253,도시고속도로,동부간선도로,서울특별시,노원구,0.6630,2,45696,7562,6815,2576,2433,2319,2134,38699,6327,5958,2194,2024,2023,1952,543,117,58,38,35,20,17,6454,1120,797,345,375,275,165
8898320,일반국도,금하로,서울특별시,금천구,0.6850,6,24475,4210,4625,1615,1584,1544,1511,20948,3521,4189,1372,1371,1416,1361,733,135,115,41,46,46,21,2794,554,322,202,167,83,129
8898321,일반국도,금하로,서울특별시,금천구,0.6850,6,24470,4278,4641,1611,1583,1521,1336,21443,3724,4127,1406,1391,1346,1194,691,127,130,42,49,48,33,2336,427,385,163,143,127,110
8898380,도시고속도로,동부간선도로,서울특별시,노원구,0.8630,3,64266,10119,10707,3527,3691,3538,3526,55722,8815,9473,3108,3221,3100,3185,633,112,89,33,44,42,21,7911,1191,1147,386,426,397,320
8898745,일반국도,성산로,서울특별시,영등포구,0.0990,1,15156,2987,2297,987,1184,858,603,13932,2736,2112,888,1101,798,548,653,164,89,67,52,28,30,572,89,96,33,32,32,26
8899180,일반국도,안양천로,서울특별시,금천구,0.2180,3,33156,6589,5556,2284,2274,1855,1716,28967,5877,4871,2047,2035,1594,1558,404,79,64,26,22,23,19,3786,634,622,212,217,239,140
8899283,도시고속도로,동부간선도로,서울특별시,노원구,2.0460,2,52682,9902,7475,3294,3175,2530,2124,45981,8713,6662,2944,2820,2256,1899,489,99,69,40,28,22,24,6212,1092,744,310,328,252,201
8899359,일반국도,양재대로,서울특별시,서초구,0.0360,4,59600,9740,8043,3183,3254,2760,2475,53534,8621,7346,2867,2870,2547,2284,1079,244,182,59,120,62,52,4987,873,515,257,263,151,139
8899360,일반국도,양재대로,서울특별시,서초구,0.0510,4,67483,12128,9768,4030,4052,3644,2358,61366,11084,8913,3733,3717,3336,2163,1001,198,162,54,73,56,52,5117,846,693,243,262,252,143
8899364,일반국도,성산로,서울특별시,마포구,0.0620,6,64519,10978,9449,3677,3816,3022,3213,59874,10191,8780,3418,3549,2761,3054,745,127,109,44,49,36,40,3900,659,558,214,218,224,118
8899365,일반국도,성산로,서울특별시,마포구,0.0620,6,64648,11575,9845,3783,3709,3206,3284,59736,10665,9222,3457,3390,3004,3157,720,146,108,55,52,42,30,4191,763,514,271,267,160,96
8899366,일반국도,성산로,서울특별시,마포구,0.1170,6,55648,9231,7557,3150,3203,2503,2545,50369,8309,6907,2819,2886,2245,2388,732,175,85,74,57,24,43,4546,747,565,257,260,234,114
8899367,일반국도,성산로,서울특별시,마포구,0.1170,6,57404,10225,9095,3540,3464,3095,2741,51873,9311,8394,3215,3157,2876,2597,824,183,143,61,62,66,37,4708,731,560,265,245,153,108
8899389,일반국도,양재대로,서울특별시,서초구,0.4630,4,63109,9134,12336,3345,3340,4181,3673,54792,7902,10804,2900,2897,3679,3170,1719,281,334,119,98,111,109,6599,951,1198,326,345,392,393
8899390,일반국도,양재대로,서울특별시,서초구,0.3940,3,27374,4872,4741,1745,1733,1638,1660,23630,4035,4163,1452,1492,1446,1488,781,147,98,48,56,36,26,2962,690,479,245,185,155,146
8899402,일반국도,성산로,서울특별시,영등포구,0.2580,1,22885,3800,3834,1301,1552,1371,1165,20717,3363,3559,1141,1400,1275,1092,698,157,98,58,62,32,37,1470,281,177,102,90,64,36
8899410,일반국도,성산로,서울특별시,영등포구,0.0240,5,62723,11060,7345,3710,3508,2134,2545,58689,10315,6976,3365,3331,2003,2469,252,55,27,21,10,11,9,3782,690,341,324,167,120,66
8899411,일반국도,성산로,서울특별시,영등포구,0.0240,5,64232,12045,8704,4134,4044,3053,2704,59530,11140,8141,3893,3732,2817,2508,905,175,123,52,61,50,34,3797,729,440,189,250,186,162
8899412,일반국도,성산로,서울특별시,마포구,1.0720,6,75827,12324,10919,4193,4238,3574,3627,65742,10598,9722,3705,3696,3253,3131,1048,193,160,54,71,43,69,9036,1532,1036,433,471,278,426
8899413,일반국도,성산로,서울특별시,마포구,1.0720,6,76322,12898,12100,4436,4364,4116,3790,65975,11275,10648,3880,3806,3596,3370,1189,210,178,74,68,66,47,9158,1412,1274,481,490,454,373
8899643,도시고속도로,동부간선도로,서울특별시,노원구,0.8950,3,70944,10582,10316,3523,3558,3513,3176,62111,9144,9220,3047,3056,3140,2820,450,89,51,24,25,15,15,8383,1349,1044,452,477,358,341
8899655,도시고속도로,동부간선도로,서울특별시,노원구,1.5420,3,47864,6793,8056,2230,2736,2830,2359,42208,6082,7171,2064,2376,2470,2102,441,81,64,30,25,23,24,5214,629,823,136,334,338,234
8899656,도시고속도로,동부간선도로,서울특별시,도봉구,1.7830,3,60558,10122,9050,3269,3498,3021,2774,53041,8694,8259,2794,2973,2785,2465,449,69,72,26,23,22,27,7068,1359,719,449,502,214,282
8899760,일반국도,양재대로,서울특별시,서초구,0.1290,4,45147,7646,7079,2414,2758,2406,2262,38745,6332,6273,2016,2357,2123,2036,1049,251,188,103,68,67,55,5353,1063,618,295,333,216,171
8900895,일반국도,성산로,서울특별시,영등포구,0.2370,1,26902,5544,3707,1840,1834,1130,1368,25331,5222,3537,1753,1726,1075,1318,105,24,25,13,5,7,7,1466,299,145,74,103,48,43
8901129,일반국도,서부간선도로,서울특별시,영등포구,0.1390,4,102190,18945,15652,6313,6412,5263,4975,94965,17609,14677,5945,5910,4900,4703,502,126,85,45,43,42,17,6723,1211,889,323,459,320,255
8901805,일반국도,영동대로,서울특별시,강남구,0.0160,4,27793,5025,5066,1905,1719,1654,1644,24188,4339,4498,1675,1476,1434,1539,1304,230,240,81,87,97,45,2301,457,328,149,157,122,61
8901807,일반국도,영동대로,서울특별시,강남구,0.0170,5,31307,5253,6367,1751,1859,2336,1704,26644,4450,5668,1492,1573,2068,1568,1702,259,316,98,100,133,59,2961,544,382,161,186,134,77
8901903,도시고속도로,올림픽대로,서울특별시,강남구,0.7100,4,114014,18782,14240,6395,6175,4431,4540,102096,16634,12911,5673,5606,3972,4167,913,190,149,53,67,56,46,11006,1957,1178,669,501,403,326
8901908,도시고속도로,올림픽대로,서울특별시,강남구,0.4480,4,94676,16320,12232,5779,5107,4034,3810,85077,14696,11112,5253,4583,3679,3502,942,194,165,64,62,69,49,8656,1431,955,463,462,285,259
8901927,일반국도,영동대로,서울특별시,강남구,0.0190,5,31170,5781,5738,2111,2133,2001,1789,26620,4920,5121,1818,1860,1785,1637,1560,341,233,110,108,82,68,2989,519,384,183,164,134,85
8901945,일반국도,영동대로,서울특별시,강남구,0.5880,7,42703,7578,7168,2728,3084,2501,1981,37308,6555,6272,2370,2738,2125,1795,1482,308,255,101,109,99,63,3912,716,640,257,237,276,123
8901946,일반국도,영동대로,서울특별시,강남구,0.7050,7,36513,5928,6806,2130,2256,2361,1916,30441,4890,5818,1786,1897,1968,1668,1764,308,272,98,103,93,89,4308,730,716,246,256,300,159
8901948,일반국도,영동대로,서울특별시,강남구,0.2140,6,37162,5251,6828,1845,2137,2378,2065,31775,4248,6019,1486,1809,2093,1861,1676,330,278,120,108,98,65,3711,673,532,239,220,187,139
8901952,일반국도,영동대로,서울특별시,강남구,0.6430,5,38199,6186,7006,2273,2306,2520,1994,32131,5033,6175,1865,1937,2245,1727,2099,383,322,133,107,99,124,3969,771,510,275,262,177,143
8901959,일반국도,영동대로,서울특별시,강남구,0.5360,5,47357,7070,9492,2571,2786,3311,2371,42267,6127,8700,2271,2469,3033,2147,1441,306,245,107,96,87,60,3649,635,547,192,221,191,164
8901967,일반국도,영동대로,서울특별시,강남구,0.1480,4,37809,6784,6876,2499,2533,2011,2315,32555,5870,6128,2179,2212,1768,2089,1914,314,288,105,106,88,110,3340,599,459,215,215,155,115
8901968,일반국도,영동대로,서울특별시,강남구,0.9430,5,38339,6301,6495,2254,2475,2218,1787,33014,5320,5731,1931,2140,1955,1578,1754,330,278,117,105,100,80,3571,652,485,206,231,162,129
8902018,일반국도,영동대로,서울특별시,강남구,0.6090,4,33827,5762,6492,2054,2125,2243,1622,29849,5000,5899,1799,1879,2039,1461,991,202,148,74,59,53,45,2987,558,445,181,186,151,116
8902025,일반국도,양재대로,서울특별시,서초구,0.1590,5,63246,11670,9560,3975,4292,3054,2712,56525,10502,8689,3607,3890,2745,2485,1805,377,260,129,127,97,59,4916,791,611,239,275,212,168
8902026,일반국도,양재대로,서울특별시,서초구,0.9040,2,40513,6979,6149,2288,2446,1998,2004,36129,6074,5554,2032,2118,1768,1861,234,47,49,15,16,27,8,4151,858,546,241,312,203,135
8902030,일반국도,양재대로,서울특별시,강남구,0.3290,4,67021,10589,11712,3736,3906,3795,3172,60423,9444,10650,3375,3508,3451,2958,798,180,150,49,75,46,32,5800,965,912,312,323,298,182
8902032,일반국도,양재대로,서울특별시,강남구,0.0230,4,44255,8922,7685,3138,3134,2460,2535,39632,8044,7130,2881,2853,2298,2324,1065,213,135,68,87,53,36,3558,664,420,189,194,109,175
8902033,일반국도,양재대로,서울특별시,강남구,0.0200,2,15368,3046,2664,1051,1095,764,848,13357,2564,2418,873,991,680,756,303,48,51,17,13,18,18,1709,434,195,161,91,66,74
8902034,일반국도,양재대로,서울특별시,강남구,0.0230,4,55997,9205,8126,3213,3241,2717,2521,51254,8240,7576,2901,2948,2546,2364,959,236,177,85,88,56,51,3784,729,371,227,205,114,105
8902035,일반국도,양재대로,서울특별시,강남구,0.6270,4,64543,10673,10830,3929,3998,3861,3235,58514,9680,9910,3605,3634,3536,3000,1009,206,161,67,65,53,46,5020,786,757,256,299,272,188
8902036,일반국도,양재대로,서울특별시,강남구,1.5830,4,62763,10193,10989,3757,3895,3827,3184,56421,9137,10050,3385,3527,3492,2920,1021,193,167,72,62,60,43,5321,862,773,300,305,276,221
8902037,일반국도,양재대로,서울특별시,강남구,0.3190,4,60055,9369,8491,3429,3255,3197,2627,53731,8352,7702,3118,2931,2878,2428,1162,225,192,76,78,68,49,5162,792,596,235,246,251,150
8902038,일반국도,양재대로,서울특별시,강남구,0.6110,4,64852,10528,10547,3992,3835,3749,3258,58735,9506,9615,3635,3494,3383,3024,914,174,158,58,58,47,36,5204,847,773,299,283,318,198
8902039,일반국도,영동대로,서울특별시,강남구,0.6100,4,34032,5645,6421,2072,1990,2214,1822,29329,4784,5751,1783,1718,1988,1635,1250,230,200,73,64,71,62,3453,631,471,216,208,155,125
8902057,도시고속도로,언주로,서울특별시,강남구,0.4690,2,36898,6088,5216,2224,2176,1683,1533,32038,5026,4720,1866,1812,1565,1452,549,108,88,39,36,35,20,4311,955,408,319,329,83,61
8902074,일반국도,양재대로,서울특별시,서초구,0.3950,3,23392,4579,4089,1694,1705,1461,1109,19112,3675,3503,1358,1454,1233,950,1023,208,163,74,73,62,39,3256,698,424,263,178,166,121
8902075,일반국도,양재대로,서울특별시,서초구,2.1490,2,45032,8472,6839,3000,2870,2271,1982,40904,7816,6162,2765,2713,1970,1860,422,87,78,35,28,38,10,3706,569,599,200,129,262,112
8902076,일반국도,양재대로,서울특별시,서초구,2.0990,2,37702,5555,6864,1926,1945,2338,1989,34338,4973,6352,1728,1734,2161,1864,248,52,39,19,16,15,9,3116,530,473,179,195,162,116
8902077,일반국도,양재대로,서울특별시,서초구,0.0340,4,43494,8225,7641,2701,2744,2681,2289,38937,7339,7095,2401,2495,2499,2167,911,178,184,68,53,65,44,3646,709,360,233,196,116,77
8902247,일반국도,송파대로,서울특별시,송파구,0.6400,4,39809,7100,6934,2587,2526,2435,1958,34135,6105,6040,2234,2249,2138,1689,2466,387,387,125,123,123,135,3208,607,506,228,154,174,134
8902248,일반국도,송파대로,서울특별시,송파구,0.5870,5,37169,6306,6974,2171,2468,2596,1918,30841,5173,5799,1815,1992,2129,1591,2661,420,446,141,147,139,168,3667,713,730,215,329,328,159
8902249,일반국도,송파대로,서울특별시,송파구,0.0510,5,47091,7756,8255,2788,2901,2736,2592,40514,6572,7251,2381,2516,2405,2305,3203,508,540,168,162,178,174,3374,678,464,239,224,153,113
8902250,일반국도,송파대로,서울특별시,송파구,0.3420,5,57752,8006,9951,2861,3111,3325,2901,49921,6628,8698,2356,2600,2753,2620,3415,556,491,212,200,176,129,4416,822,762,293,311,396,152
8902251,일반국도,송파대로,서울특별시,송파구,0.3400,5,47215,6991,7616,2413,2396,2560,2518,40315,5811,6551,2013,2041,2218,2167,3505,566,558,193,192,189,190,3395,614,507,207,163,153,161
8902252,일반국도,송파대로,서울특별시,송파구,0.0180,6,33602,6399,6061,2457,2260,2163,1870,27254,5188,5112,2049,1832,1838,1565,3485,586,573,198,205,201,199,2863,625,377,210,223,125,106
8902254,일반국도,송파대로,서울특별시,송파구,0.0190,5,32440,5548,5859,1966,1841,2056,1822,26372,4489,4898,1613,1507,1718,1573,3373,552,533,202,181,194,152,2695,506,426,151,152,143,96
